DeltaPHI,DeltaPHI_diff,Depth,Facies,Formation,GR,GR_diff,ILD_log10,ILD_log10_diff,NM_M,NM_M_diff,PE,PE_diff,PHIND,PHIND_diff,RELPOS,RELPOS_diff,Well Name
9.3,-1.3999999999999986,2952.0,3,C SH,67.49,0.8199999999999932,0.6609999999999999,0.0019999999999998908,1,0,3.2,0.0,15.755,1.3350000000000009,0.789,-0.018000000000000016,SHANKLE
6.3,-3.000000000000001,2952.5,3,C SH,69.17,1.6800000000000068,0.657,-0.0039999999999998925,1,0,3.0,-0.20000000000000018,17.91,2.1549999999999994,0.772,-0.017000000000000015,SHANKLE
6.3,0.0,2953.0,3,C SH,67.63,-1.5400000000000063,0.649,-0.008000000000000007,1,0,3.2,0.20000000000000018,17.22,-0.6900000000000013,0.754,-0.018000000000000016,SHANKLE
7.1,0.7999999999999998,2953.5,3,C SH,74.65,7.02000000000001,0.639,-0.010000000000000009,1,0,3.1,-0.10000000000000009,16.125,-1.0949999999999989,0.737,-0.017000000000000015,SHANKLE
6.4,-0.6999999999999993,2954.0,3,C SH,69.34,-5.310000000000002,0.626,-0.013000000000000012,1,0,3.1,0.0,16.405,0.28000000000000114,0.7190000000000001,-0.017999999999999905,SHANKLE
3.6,-2.8000000000000003,2954.5,3,C SH,67.71,-1.6300000000000097,0.616,-0.010000000000000009,1,0,2.9,-0.20000000000000018,17.57,1.1649999999999991,0.7020000000000001,-0.017000000000000015,SHANKLE
2.9,-0.7000000000000002,2955.0,3,C SH,69.85,2.1400000000000006,0.61,-0.006000000000000005,1,0,3.0,0.10000000000000009,18.53,0.9600000000000009,0.684,-0.018000000000000016,SHANKLE
6.6,3.6999999999999997,2955.5,3,C SH,72.99,3.1400000000000006,0.606,-0.0040000000000000036,1,0,3.0,0.0,17.785,-0.745000000000001,0.667,-0.017000000000000015,SHANKLE
3.5,-3.0999999999999996,2956.0,3,C SH,72.73,-0.2599999999999909,0.605,-0.0010000000000000009,1,0,2.8,-0.20000000000000018,21.265,3.4800000000000004,0.649,-0.018000000000000016,SHANKLE
-3.0,-6.5,2956.5,3,C SH,71.24,-1.490000000000009,0.606,0.0010000000000000009,1,0,2.8,0.0,23.97,2.7049999999999983,0.632,-0.017000000000000015,SHANKLE
-1.1,1.9,2957.0,3,C SH,65.18,-6.059999999999988,0.607,0.0010000000000000009,1,0,3.3,0.5,24.32,0.3500000000000014,0.614,-0.018000000000000016,SHANKLE
3.1,4.2,2957.5,3,C SH,76.51,11.329999999999998,0.61,0.0030000000000000027,1,0,3.3,0.0,23.925,-0.3949999999999996,0.596,-0.018000000000000016,SHANKLE
0.3,-2.8000000000000003,2958.0,3,C SH,72.51,-4.0,0.615,0.0050000000000000044,1,0,3.1,-0.19999999999999973,27.215,3.289999999999999,0.579,-0.017000000000000015,SHANKLE
-8.0,-8.3,2958.5,3,C SH,73.66,1.1499999999999915,0.622,0.007000000000000006,1,0,2.7,-0.3999999999999999,30.125,2.91,0.561,-0.017999999999999905,SHANKLE
-12.3,-4.300000000000001,2959.0,3,C SH,72.96,-0.7000000000000028,0.627,0.0050000000000000044,1,0,2.5,-0.20000000000000018,29.985,-0.14000000000000057,0.544,-0.017000000000000015,SHANKLE
-9.4,2.9000000000000004,2959.5,3,C SH,66.05,-6.909999999999997,0.628,0.0010000000000000009,1,0,2.8,0.2999999999999998,26.215,-3.7699999999999996,0.526,-0.018000000000000016,SHANKLE
-1.1,8.3,2960.0,3,C SH,75.61,9.560000000000002,0.624,-0.0040000000000000036,1,0,3.1,0.30000000000000027,21.255,-4.960000000000001,0.509,-0.017000000000000015,SHANKLE
6.8,7.9,2960.5,3,C SH,68.69,-6.920000000000002,0.621,-0.0030000000000000027,1,0,3.3,0.19999999999999973,16.645,-4.609999999999999,0.491,-0.018000000000000016,SHANKLE
5.2,-1.5999999999999996,2961.0,3,C SH,67.49,-1.2000000000000028,0.621,0.0,1,0,3.0,-0.2999999999999998,17.925,1.2800000000000011,0.474,-0.017000000000000015,SHANKLE
2.0,-3.2,2961.5,3,C SH,71.32,3.8299999999999983,0.62,-0.0010000000000000009,1,0,2.9,-0.10000000000000009,18.325,0.3999999999999986,0.456,-0.01799999999999996,SHANKLE
3.5,1.5,2962.0,3,C SH,69.16,-2.1599999999999966,0.616,-0.0040000000000000036,1,0,3.1,0.20000000000000018,16.405,-1.9199999999999982,0.439,-0.017000000000000015,SHANKLE
5.7,2.2,2962.5,3,C SH,72.18,3.0200000000000102,0.611,-0.0050000000000000044,1,0,3.3,0.19999999999999973,15.525,-0.8800000000000008,0.42100000000000004,-0.01799999999999996,SHANKLE
4.4,-1.2999999999999998,2963.0,3,C SH,67.16,-5.02000000000001,0.606,-0.0050000000000000044,1,0,3.2,-0.09999999999999964,16.48,0.9550000000000001,0.40399999999999997,-0.01700000000000007,SHANKLE
1.5,-2.9000000000000004,2963.5,3,C SH,72.36,5.200000000000003,0.606,0.0,1,0,3.2,0.0,18.61,2.129999999999999,0.386,-0.01799999999999996,SHANKLE
0.8,-0.7,2964.0,3,C SH,76.08,3.719999999999999,0.614,0.008000000000000007,1,0,3.1,-0.10000000000000009,19.615,1.004999999999999,0.368,-0.018000000000000016,SHANKLE
1.8,1.0,2964.5,3,C SH,75.85,-0.23000000000000398,0.626,0.01200000000000001,1,0,2.9,-0.20000000000000018,21.045,1.4300000000000033,0.35100000000000003,-0.01699999999999996,SHANKLE
-3.6,-5.4,2965.0,3,C SH,72.11,-3.739999999999995,0.633,0.007000000000000006,1,0,2.7,-0.19999999999999973,22.505,1.4599999999999973,0.33299999999999996,-0.01800000000000007,SHANKLE
-9.0,-5.4,2965.5,3,C SH,73.8,1.6899999999999977,0.635,0.0020000000000000018,1,0,2.9,0.19999999999999973,22.545,0.0400000000000027,0.316,-0.01699999999999996,SHANKLE
-5.1,3.9000000000000004,2966.0,3,C SH,71.57,-2.230000000000004,0.636,0.0010000000000000009,1,0,3.3,0.3999999999999999,17.625,-4.920000000000002,0.298,-0.018000000000000016,SHANKLE
1.0,6.1,2966.5,3,C SH,71.38,-0.18999999999999773,0.629,-0.007000000000000006,1,0,3.6,0.30000000000000027,14.06,-3.5649999999999995,0.281,-0.01699999999999996,SHANKLE
6.2,5.2,2967.0,3,C SH,72.44,1.0600000000000023,0.622,-0.007000000000000006,1,0,3.1,-0.5,14.855,0.7949999999999999,0.263,-0.018000000000000016,SHANKLE
5.8,-0.40000000000000036,2967.5,3,C SH,74.87,2.430000000000007,0.622,0.0,1,0,2.8,-0.30000000000000027,19.845,4.989999999999998,0.24600000000000002,-0.016999999999999987,SHANKLE
-2.7,-8.5,2968.0,3,C SH,76.01,1.1400000000000006,0.621,-0.0010000000000000009,1,0,2.4,-0.3999999999999999,23.955,4.109999999999999,0.228,-0.018000000000000016,SHANKLE
-9.0,-6.3,2968.5,3,C SH,76.11,0.09999999999999432,0.618,-0.0030000000000000027,1,0,3.0,0.6000000000000001,25.4,1.4450000000000003,0.21100000000000002,-0.016999999999999987,SHANKLE
-3.5,5.5,2969.0,3,C SH,76.47,0.35999999999999943,0.624,0.006000000000000005,1,0,3.3,0.2999999999999998,24.095,-1.3049999999999997,0.193,-0.018000000000000016,SHANKLE
-5.4,-1.9000000000000004,2969.5,3,C SH,70.18,-6.289999999999992,0.628,0.0040000000000000036,1,0,3.2,-0.09999999999999964,24.15,0.054999999999999716,0.175,-0.018000000000000016,SHANKLE
-10.2,-4.799999999999999,2970.0,3,C SH,71.13,0.9499999999999886,0.623,-0.0050000000000000044,1,0,2.9,-0.30000000000000027,24.425,0.27500000000000213,0.158,-0.016999999999999987,SHANKLE
-13.2,-3.0,2970.5,3,C SH,74.62,3.490000000000009,0.612,-0.01100000000000001,1,0,2.9,0.0,21.35,-3.0749999999999993,0.14,-0.017999999999999988,SHANKLE
-3.6,9.6,2971.0,3,C SH,75.04,0.4200000000000017,0.597,-0.015000000000000013,1,0,2.9,0.0,17.66,-3.6900000000000013,0.12300000000000001,-0.017,SHANKLE
7.1,10.7,2971.5,3,C SH,71.03,-4.010000000000005,0.5760000000000001,-0.020999999999999908,1,0,2.5,-0.3999999999999999,16.71,-0.9499999999999993,0.105,-0.018000000000000016,SHANKLE
-9.8,-16.9,2972.0,3,C SH,79.47,8.439999999999998,0.575,-0.001000000000000112,1,0,2.1,-0.3999999999999999,35.285,18.574999999999996,0.08800000000000001,-0.016999999999999987,SHANKLE
-9.9,-0.09999999999999964,2972.5,3,C SH,76.72,-2.75,0.603,0.028000000000000025,1,0,1.8,-0.30000000000000004,51.3,16.015,0.07,-0.018000000000000002,SHANKLE
-18.3,-8.4,2973.0,3,C SH,75.01,-1.7099999999999937,0.654,0.051000000000000045,1,0,1.8,0.0,55.915,4.615000000000002,0.053,-0.017000000000000008,SHANKLE
1.0,19.3,2974.5,6,C LM,19.52,-55.49000000000001,0.7,0.04599999999999993,2,1,4.6,2.8,9.78,-46.135,0.985,0.9319999999999999,SHANKLE
8.8,7.800000000000001,2975.0,8,C LM,28.87,9.350000000000001,0.721,0.02100000000000002,2,0,4.0,-0.5999999999999996,9.73,-0.049999999999998934,0.97,-0.015000000000000013,SHANKLE
9.1,0.29999999999999893,2975.5,8,C LM,29.43,0.5599999999999987,0.7809999999999999,0.05999999999999994,2,0,3.6,-0.3999999999999999,11.93,2.1999999999999993,0.955,-0.015000000000000013,SHANKLE
7.9,-1.1999999999999993,2976.0,8,C LM,29.4,-0.030000000000001137,0.825,0.04400000000000004,2,0,3.5,-0.10000000000000009,12.695,0.7650000000000006,0.94,-0.015000000000000013,SHANKLE
6.4,-1.5,2976.5,8,C LM,31.05,1.6500000000000021,0.8370000000000001,0.012000000000000122,2,0,3.6,0.10000000000000009,11.9,-0.7949999999999999,0.925,-0.014999999999999902,SHANKLE
6.4,0.0,2977.0,8,C LM,35.29,4.239999999999998,0.818,-0.019000000000000128,2,0,3.7,0.10000000000000009,10.875,-1.0250000000000004,0.91,-0.015000000000000013,SHANKLE
3.5,-2.9000000000000004,2977.5,5,C LM,32.75,-2.539999999999999,0.778,-0.039999999999999925,2,0,3.8,0.09999999999999964,9.39,-1.4849999999999994,0.8959999999999999,-0.014000000000000123,SHANKLE
3.0,-0.5,2978.0,5,C LM,35.61,2.8599999999999994,0.738,-0.040000000000000036,2,0,3.9,0.10000000000000009,8.16,-1.2300000000000004,0.8809999999999999,-0.015000000000000013,SHANKLE
5.0,2.0,2978.5,5,C LM,36.27,0.6600000000000037,0.705,-0.03300000000000003,2,0,3.6,-0.2999999999999998,7.4,-0.7599999999999998,0.866,-0.014999999999999902,SHANKLE
7.7,2.7,2979.0,5,C LM,36.51,0.23999999999999488,0.67,-0.03499999999999992,2,0,3.2,-0.3999999999999999,8.56,1.1600000000000001,0.851,-0.015000000000000013,SHANKLE
8.6,0.8999999999999995,2979.5,5,C LM,35.86,-0.6499999999999986,0.633,-0.03700000000000003,2,0,2.9,-0.30000000000000027,10.67,2.1099999999999994,0.836,-0.015000000000000013,SHANKLE
8.1,-0.5,2980.0,7,C LM,33.77,-2.0899999999999963,0.599,-0.03400000000000003,2,0,2.9,0.0,12.535,1.8650000000000002,0.821,-0.015000000000000013,SHANKLE
7.7,-0.39999999999999947,2980.5,7,C LM,28.53,-5.240000000000002,0.5670000000000001,-0.03199999999999992,2,0,2.9,0.0,13.935,1.4000000000000004,0.8059999999999999,-0.015000000000000013,SHANKLE
6.0,-1.7000000000000002,2981.0,7,C LM,29.12,0.5899999999999999,0.539,-0.028000000000000025,2,0,2.9,0.0,14.68,0.7449999999999992,0.7909999999999999,-0.015000000000000013,SHANKLE
4.2,-1.7999999999999998,2981.5,7,C LM,29.54,0.41999999999999815,0.519,-0.020000000000000018,2,0,2.8,-0.10000000000000009,14.81,0.13000000000000078,0.7759999999999999,-0.015000000000000013,SHANKLE
2.4,-1.8000000000000003,2982.0,7,C LM,29.95,0.41000000000000014,0.516,-0.0030000000000000027,2,0,2.8,0.0,13.68,-1.1300000000000008,0.7609999999999999,-0.015000000000000013,SHANKLE
1.7,-0.7,2982.5,7,C LM,29.36,-0.5899999999999999,0.529,0.013000000000000012,2,0,3.0,0.20000000000000018,12.36,-1.3200000000000003,0.746,-0.014999999999999902,SHANKLE
1.9,0.19999999999999996,2983.0,7,C LM,34.62,5.259999999999998,0.5579999999999999,0.028999999999999915,2,0,3.3,0.2999999999999998,10.51,-1.8499999999999996,0.731,-0.015000000000000013,SHANKLE
2.0,0.10000000000000009,2983.5,7,C LM,32.74,-1.8799999999999955,0.605,0.04700000000000004,2,0,3.3,0.0,9.08,-1.4299999999999997,0.716,-0.015000000000000013,SHANKLE
1.7,-0.30000000000000004,2984.0,6,C LM,38.04,5.299999999999997,0.6659999999999999,0.06099999999999994,2,0,3.2,-0.09999999999999964,8.405,-0.6750000000000007,0.701,-0.015000000000000013,SHANKLE
1.5,-0.19999999999999996,2984.5,6,C LM,39.18,1.1400000000000006,0.728,0.062000000000000055,2,0,3.2,0.0,8.235,-0.16999999999999993,0.687,-0.013999999999999901,SHANKLE
1.9,0.3999999999999999,2985.0,6,C LM,39.55,0.36999999999999744,0.792,0.06400000000000006,2,0,3.3,0.09999999999999964,8.035,-0.1999999999999993,0.672,-0.015000000000000013,SHANKLE
2.3,0.3999999999999999,2985.5,6,C LM,37.83,-1.7199999999999989,0.846,0.05399999999999994,2,0,3.4,0.10000000000000009,7.68,-0.3550000000000004,0.657,-0.015000000000000013,SHANKLE
2.8,0.5,2986.0,6,C LM,35.09,-2.739999999999995,0.884,0.038000000000000034,2,0,3.4,0.0,7.775,0.09500000000000064,0.642,-0.015000000000000013,SHANKLE
3.8,1.0,2986.5,6,C LM,38.17,3.0799999999999983,0.905,0.02100000000000002,2,0,3.6,0.20000000000000018,7.92,0.14499999999999957,0.627,-0.015000000000000013,SHANKLE
3.9,0.10000000000000009,2987.0,6,C LM,37.4,-0.7700000000000031,0.9129999999999999,0.007999999999999896,2,0,3.3,-0.30000000000000027,8.16,0.2400000000000002,0.612,-0.015000000000000013,SHANKLE
2.6,-1.2999999999999998,2987.5,6,C LM,36.2,-1.1999999999999957,0.9129999999999999,0.0,2,0,3.4,0.10000000000000009,8.54,0.379999999999999,0.597,-0.015000000000000013,SHANKLE
2.4,-0.20000000000000018,2988.0,6,C LM,38.73,2.529999999999994,0.91,-0.0029999999999998916,2,0,3.4,0.0,8.6,0.0600000000000005,0.5820000000000001,-0.014999999999999902,SHANKLE
1.9,-0.5,2988.5,6,C LM,36.86,-1.8699999999999974,0.9079999999999999,-0.002000000000000113,2,0,3.5,0.10000000000000009,8.9,0.3000000000000007,0.5670000000000001,-0.015000000000000013,SHANKLE
2.0,0.10000000000000009,2989.0,6,C LM,38.24,1.3800000000000026,0.905,-0.0029999999999998916,2,0,3.4,-0.10000000000000009,8.845,-0.054999999999999716,0.552,-0.015000000000000013,SHANKLE
1.6,-0.3999999999999999,2989.5,6,C LM,36.1,-2.1400000000000006,0.9009999999999999,-0.004000000000000115,2,0,3.4,0.0,8.5,-0.34500000000000064,0.537,-0.015000000000000013,SHANKLE
2.6,1.0,2990.0,6,C LM,38.5,2.3999999999999986,0.897,-0.0039999999999998925,2,0,3.3,-0.10000000000000009,8.25,-0.25,0.522,-0.015000000000000013,SHANKLE
3.0,0.3999999999999999,2990.5,6,C LM,35.87,-2.6300000000000026,0.89,-0.007000000000000006,2,0,3.4,0.10000000000000009,8.42,0.16999999999999993,0.507,-0.015000000000000013,SHANKLE
3.6,0.6000000000000001,2991.0,6,C LM,37.2,1.3300000000000054,0.884,-0.006000000000000005,2,0,3.3,-0.10000000000000009,8.495,0.07499999999999929,0.493,-0.014000000000000012,SHANKLE
3.1,-0.5,2991.5,6,C LM,39.89,2.6899999999999977,0.88,-0.0040000000000000036,2,0,3.6,0.30000000000000027,8.695,0.20000000000000107,0.478,-0.015000000000000013,SHANKLE
2.9,-0.20000000000000018,2992.0,6,C LM,40.73,0.8399999999999963,0.8759999999999999,-0.004000000000000115,2,0,3.7,0.10000000000000009,8.505,-0.1899999999999995,0.46299999999999997,-0.015000000000000013,SHANKLE
2.0,-0.8999999999999999,2992.5,6,C LM,41.81,1.0800000000000054,0.873,-0.0029999999999998916,2,0,3.7,0.0,8.845,0.33999999999999986,0.44799999999999995,-0.015000000000000013,SHANKLE
1.9,-0.10000000000000009,2993.0,6,C LM,44.47,2.6599999999999966,0.872,-0.0010000000000000009,2,0,3.5,-0.20000000000000018,8.74,-0.10500000000000043,0.433,-0.014999999999999958,SHANKLE
1.9,0.0,2993.5,6,C LM,43.87,-0.6000000000000014,0.87,-0.0020000000000000018,2,0,3.4,-0.10000000000000009,8.715,-0.025000000000000355,0.418,-0.015000000000000013,SHANKLE
2.4,0.5,2994.0,6,C LM,47.4,3.530000000000001,0.872,0.0020000000000000018,2,0,3.5,0.10000000000000009,8.375,-0.33999999999999986,0.40299999999999997,-0.015000000000000013,SHANKLE
2.6,0.20000000000000018,2994.5,6,C LM,48.75,1.3500000000000014,0.875,0.0030000000000000027,2,0,3.6,0.10000000000000009,8.47,0.09500000000000064,0.38799999999999996,-0.015000000000000013,SHANKLE
3.1,0.5,2995.0,6,C LM,53.77,5.020000000000003,0.877,0.0020000000000000018,2,0,3.6,0.0,8.2,-0.27000000000000135,0.373,-0.014999999999999958,SHANKLE
3.2,0.10000000000000009,2995.5,6,C LM,65.61,11.839999999999996,0.88,0.0030000000000000027,2,0,3.7,0.10000000000000009,8.555,0.3550000000000004,0.358,-0.015000000000000013,SHANKLE
3.0,-0.20000000000000018,2996.0,5,C LM,79.98,14.370000000000005,0.884,0.0040000000000000036,2,0,3.8,0.09999999999999964,8.435,-0.11999999999999922,0.34299999999999997,-0.015000000000000013,SHANKLE
3.6,0.6000000000000001,2996.5,5,C LM,115.6,35.61999999999999,0.885,0.0010000000000000009,2,0,3.9,0.10000000000000009,8.76,0.3249999999999993,0.32799999999999996,-0.015000000000000013,SHANKLE
3.9,0.2999999999999998,2997.0,5,C LM,201.75,86.15,0.887,0.0020000000000000018,2,0,4.1,0.19999999999999973,8.645,-0.11500000000000021,0.313,-0.014999999999999958,SHANKLE
4.9,1.0000000000000004,2997.5,5,C LM,242.75,41.0,0.889,0.0020000000000000018,2,0,4.1,0.0,8.42,-0.22499999999999964,0.299,-0.014000000000000012,SHANKLE
5.1,0.1999999999999993,2998.0,5,C LM,238.02,-4.72999999999999,0.893,0.0040000000000000036,2,0,4.3,0.20000000000000018,8.515,0.09500000000000064,0.284,-0.015000000000000013,SHANKLE
5.7,0.6000000000000005,2998.5,5,C LM,215.23,-22.79000000000002,0.899,0.006000000000000005,2,0,4.2,-0.09999999999999964,8.31,-0.20500000000000007,0.26899999999999996,-0.015000000000000013,SHANKLE
5.6,-0.10000000000000053,2999.0,5,C LM,168.12,-47.109999999999985,0.907,0.008000000000000007,2,0,4.2,0.0,8.545,0.23499999999999943,0.254,-0.014999999999999958,SHANKLE
5.2,-0.39999999999999947,2999.5,5,C LM,124.8,-43.32000000000001,0.919,0.01200000000000001,2,0,3.9,-0.30000000000000027,8.855,0.3100000000000005,0.239,-0.015000000000000013,SHANKLE
4.6,-0.6000000000000005,3000.0,5,C LM,102.74,-22.060000000000002,0.932,0.013000000000000012,2,0,4.0,0.10000000000000009,8.915,0.05999999999999872,0.22399999999999998,-0.015000000000000013,SHANKLE
4.6,0.0,3000.5,5,C LM,102.74,0.0,0.932,0.0,2,0,4.0,0.0,8.915,0.0,0.22399999999999998,0.0,SHANKLE
4.3,-0.2999999999999998,3001.0,5,C LM,81.37,-21.36999999999999,0.941,0.008999999999999897,2,0,4.1,0.09999999999999964,8.86,-0.054999999999999716,0.209,-0.014999999999999986,SHANKLE
4.2,-0.09999999999999964,3001.5,5,C LM,70.46,-10.91000000000001,0.943,0.0020000000000000018,2,0,4.2,0.10000000000000053,8.675,-0.18499999999999872,0.19399999999999998,-0.015000000000000013,SHANKLE
4.9,0.7000000000000002,3002.0,5,C LM,67.29,-3.1699999999999875,0.943,0.0,2,0,4.1,-0.10000000000000053,9.365,0.6899999999999995,0.179,-0.014999999999999986,SHANKLE
5.6,0.6999999999999993,3002.5,5,C LM,67.61,0.3199999999999932,0.9390000000000001,-0.0039999999999998925,2,0,4.1,0.0,9.555,0.1899999999999995,0.16399999999999998,-0.015000000000000013,SHANKLE
5.8,0.20000000000000018,3003.0,4,C LM,68.63,1.019999999999996,0.941,0.0019999999999998908,2,0,4.1,0.0,9.585,0.030000000000001137,0.149,-0.014999999999999986,SHANKLE
6.9,1.1000000000000005,3003.5,4,C LM,68.45,-0.1799999999999926,0.9570000000000001,0.016000000000000125,2,0,4.3,0.20000000000000018,9.95,0.36499999999999844,0.134,-0.014999999999999986,SHANKLE
8.4,1.5,3004.0,4,C LM,73.25,4.799999999999997,0.996,0.038999999999999924,2,0,4.4,0.10000000000000053,10.39,0.4400000000000013,0.11900000000000001,-0.015,SHANKLE
7.7,-0.7000000000000002,3004.5,4,C LM,73.21,-0.04000000000000625,1.0390000000000001,0.04300000000000015,2,0,4.5,0.09999999999999964,9.95,-0.4400000000000013,0.10400000000000001,-0.015,SHANKLE
4.0,-3.7,3005.0,8,C LM,76.24,3.030000000000001,1.084,0.04499999999999993,2,0,4.6,0.09999999999999964,7.9,-2.049999999999999,0.09,-0.014000000000000012,SHANKLE
-0.4,-4.4,3005.5,8,C LM,52.57,-23.669999999999995,1.1179999999999999,0.03399999999999981,2,0,4.8,0.20000000000000018,5.215,-2.6850000000000005,0.075,-0.015,SHANKLE
-2.2,-1.8000000000000003,3006.0,8,C LM,32.84,-19.729999999999997,1.12,0.002000000000000224,2,0,5.1,0.2999999999999998,3.455,-1.7599999999999998,0.06,-0.015,SHANKLE
-1.6,0.6000000000000001,3006.5,8,C LM,25.16,-7.680000000000003,1.112,-0.008000000000000007,2,0,4.8,-0.2999999999999998,2.89,-0.565,0.045,-0.015,SHANKLE
-1.6,0.0,3007.0,8,C LM,25.16,0.0,1.112,0.0,2,0,4.8,0.0,2.89,0.0,0.03,-0.015,SHANKLE
-0.4,1.2000000000000002,3007.5,4,C LM,26.22,1.0599999999999987,1.092,-0.020000000000000018,2,0,4.5,-0.2999999999999998,3.4,0.5099999999999998,0.03,0.0,SHANKLE
1.6,2.0,3008.0,4,C LM,65.36,39.14,1.026,-0.06600000000000006,2,0,4.5,0.0,4.715,1.315,0.015,-0.015,SHANKLE
9.9,3.6000000000000005,2574.0,2,A1 SH,92.55,-25.888999999999996,0.645225712,-0.02926800500000004,1,0,3.45,-0.18100000000000005,13.05,3.1000000000000014,0.987,-0.013000000000000012,CROSS H CATTLE
12.0,2.0999999999999996,2574.5,2,A1 SH,102.16799999999999,9.617999999999995,0.630020851,-0.015204860999999958,1,0,3.364,-0.0860000000000003,14.5,1.4499999999999993,0.9740000000000001,-0.0129999999999999,CROSS H CATTLE
15.1,3.0999999999999996,2575.0,2,A1 SH,88.898,-13.269999999999996,0.60031933,-0.02970152100000001,1,0,3.187,-0.17700000000000005,16.05,1.5500000000000007,0.961,-0.013000000000000123,CROSS H CATTLE
13.6,-1.5,2575.5,2,A1 SH,85.493,-3.405000000000001,0.57863921,-0.02168012000000008,1,0,3.0989999999999998,-0.08800000000000008,15.9,-0.15000000000000036,0.9470000000000001,-0.013999999999999901,CROSS H CATTLE
13.0,-0.5999999999999996,2576.0,2,A1 SH,82.802,-2.6909999999999883,0.5699588179999999,-0.008680392000000037,1,0,3.069,-0.029999999999999805,14.9,-1.0,0.934,-0.013000000000000012,CROSS H CATTLE
12.7,-0.3000000000000007,2576.5,2,A1 SH,84.257,1.4549999999999983,0.576456532,0.006497714000000099,1,0,3.077,0.008000000000000007,14.35,-0.5500000000000007,0.9209999999999999,-0.013000000000000123,CROSS H CATTLE
12.8,0.10000000000000142,2577.0,2,A1 SH,85.34899999999999,1.0919999999999845,0.592731766,0.016275233999999972,1,0,3.1010000000000004,0.024000000000000465,14.7,0.34999999999999964,0.9079999999999999,-0.013000000000000012,CROSS H CATTLE
13.5,0.6999999999999993,2577.5,2,A1 SH,84.31700000000001,-1.0319999999999823,0.6106601629999999,0.01792839699999993,1,0,3.0780000000000003,-0.02300000000000013,15.15,0.45000000000000107,0.895,-0.0129999999999999,CROSS H CATTLE
13.4,-0.09999999999999964,2578.0,2,A1 SH,83.495,-0.8220000000000027,0.6237659999999999,0.013105837000000009,1,0,3.062,-0.01600000000000046,15.1,-0.05000000000000071,0.882,-0.013000000000000012,CROSS H CATTLE
12.7,-0.7000000000000011,2578.5,2,A1 SH,83.696,0.2009999999999934,0.630427875,0.006661875000000039,1,0,3.074,0.01200000000000001,14.75,-0.34999999999999964,0.868,-0.014000000000000012,CROSS H CATTLE
12.6,-0.09999999999999964,2579.0,2,A1 SH,82.766,-0.9299999999999926,0.631342286,0.0009144110000000039,1,0,3.114,0.040000000000000036,14.4,-0.34999999999999964,0.855,-0.013000000000000012,CROSS H CATTLE
12.3,-0.29999999999999893,2579.5,2,A1 SH,85.311,2.5450000000000017,0.629817196,-0.0015250900000000067,1,0,3.133,0.019000000000000128,13.95,-0.45000000000000107,0.8420000000000001,-0.0129999999999999,CROSS H CATTLE
12.1,-0.20000000000000107,2580.0,2,A1 SH,87.29700000000001,1.9860000000000042,0.627365857,-0.0024513389999999413,1,0,3.136,0.0030000000000001137,13.65,-0.29999999999999893,0.8290000000000001,-0.013000000000000012,CROSS H CATTLE
11.6,-0.5,2580.5,2,A1 SH,85.494,-1.8030000000000115,0.622317661,-0.00504819600000006,1,0,3.173,0.03699999999999992,13.3,-0.34999999999999964,0.816,-0.013000000000000123,CROSS H CATTLE
